Time,Open,High,Low,Close,Volume
1642734000.0,39835.99,39944.45,38220,38465.65,9508.823455
1642730400.0,39763,40280,39267.86,39830.52,4354.458167
1642726800.0,40894.81,40929.76,39730,39762.99,4172.35185
1642723200.0,40680.92,41100,40404,40894.8,3247.15069
1642719600.0,41164.57,41176.93,40553.31,40680.91,4583.54566
1642716000.0,41326.04,41543.47,40860,41167.25,4147.20255
1642712400.0,42723.72,42730.9,41309,41326.04,4756.00358
1642708800.0,42917.31,42996.64,42571.22,42723.71,1481.86471
1642705200.0,42834.19,43241.38,42808.55,42917.32,1365.17407
1642701600.0,43025.85,43090.04,42805,42834.19,1259.68649
1642698000.0,43274.77,43307.48,42985.54,43025.85,1396.99093
1642694400.0,43308.7,43505,43144.84,43274.78,2473.7236
1642690800.0,42969.67,43456,42936.91,43308.69,4058.16745
1642687200.0,42374.09,43060,42368.77,42969.66,3692.57219
1642683600.0,42033.77,42466.88,41970.19,42375.14,1980.38037
1642680000.0,42129.45,42131.71,41900.05,42033.76,1141.58213
1642676400.0,42103.87,42232.76,42045.05,42129.44,837.12391
1642672800.0,42053.54,42149.39,42004.39,42105.29,888.07489
1642669200.0,41969.55,42085,41807.94,42053.53,831.48572
1642665600.0,42058.31,42084.91,41874.57,41966.58,592.15129
1642662000.0,42009.08,42148,41930.77,42058.31,665.60754
1642658400.0,41879.19,42052.11,41871.1,42009.07,1209.73106
1642654800.0,41884.17,41948.96,41768.48,41879.2,946.48571
1642651200.0,41924.97,41989.3,41861.02,41884.17,780.7378
1642647600.0,41983.26,42082.26,41880.07,41924.97,769.11255
1642644000.0,41770,42068.91,41766.69,41983.27,862.98405
1642640400.0,41828.23,41877.55,41655.82,41769.99,883.3409
1642636800.0,41660,41860.55,41639.88,41828.24,724.93189
1642633200.0,41976.89,41989.42,41635.24,41660.01,586.37898
1642629600.0,41712.22,41993.98,41637.63,41976.88,703.1664
1642626000.0,41629.35,41841.07,41627.25,41712.22,794.85516
1642622400.0,41872.45,41961.51,41548,41631.4,1063.56633
1642618800.0,42005,42049.36,41746.23,41873.79,851.45311
1642615200.0,42151,42235.04,41876.58,42005,908.242
1642611600.0,41912.77,42355.9,41900.84,42151.01,2177.72567
1642608000.0,41981.27,42052.48,41697.46,41912.76,1519.92073
1642604400.0,42495.38,42532.65,41832.13,41981.27,2091.32589
1642600800.0,42191.85,42559.13,42057.19,42495.38,2215.91843
1642597200.0,42094.99,42332.07,42000,42191.85,1585.17043
1642593600.0,42033,42272.71,41893.62,42094.99,1326.28832
1642590000.0,41509.06,42178.48,41498.42,42033,2283.17846
1642586400.0,41573.59,41616.52,41290,41505.53,1348.84706
1642582800.0,41368.68,41672.39,41324.67,41573.59,1248.9131
1642579200.0,41287.1,41400,41138.56,41368.68,1604.62511
1642575600.0,41710.59,41710.59,41161.2,41287.1,1996.2132
1642572000.0,41765.99,41849.94,41674.98,41710.59,713.08843
1642568400.0,41712.01,41809.72,41651.09,41762.55,954.75233
1642564800.0,41706.41,41807.97,41587.53,41712.02,1173.43626
1642561200.0,42340.23,42341.56,41582.99,41706.41,2078.03109
1642557600.0,42420.17,42500,42291.31,42333.81,677.01377
1642554000.0,42246.51,42458.87,42246.32,42420.18,887.62908
1642550400.0,42352.12,42482.51,42163.02,42252.73,895.44207
1642546800.0,42480.96,42560.91,42334.88,42352.12,771.50621
1642543200.0,42369.92,42691,42229.35,42480.96,1058.92433
1642539600.0,41784.97,42484.08,41715.2,42369.92,2007.79475
1642536000.0,41695.59,41784.97,41500.99,41784.27,728.61296
1642532400.0,41607.36,41770.8,41585,41699.61,683.74853
1642528800.0,41489.04,41672.01,41385.79,41607.37,929.00652
1642525200.0,41710.84,41737.38,41470,41489.04,906.15261
1642521600.0,41587.26,41799.08,41381.66,41706.66,1248.53654
1642518000.0,41449.34,41842.96,41320.81,41587.27,1864.50617
1642514400.0,41654.1,41689.39,41250,41449.34,2059.21594
1642510800.0,41807.52,41842.84,41400,41654.09,1490.11393
1642507200.0,41854.13,41950,41628.29,41807.52,866.77803
1642503600.0,41924.73,41930,41694.54,41854.14,1100.87011
